esmini GIT REV: N/A
esmini GIT TAG: N/A
esmini GIT BRANCH: N/A
esmini BUILD VERSION: N/A - client build
Scenario File Name: ..\resources\myresources\OSC-ALKS-scenarios\Scenarios/./ALKS_Scenario_4.4_2_CutInUnavoidableCollision_TEMPLATE.xosc
Number of Vehicles: 2
Index [-] , TimeStamp [s] , #1 Entitity_Name [-] , #1 Entitity_ID [-] , #1 Current_Speed [m/s] , #1 Wheel_Angle [deg] , #1 Wheel_Rotation [-] , #1 bb_x [m] , #1 bb_y [m] , #1 bb_z [m] , #1 bb_length [m] , #1 bb_width [m] , #1 bb_height [m] , #1 World_Position_X [m] , #1 World_Position_Y [m] , #1 World_Position_Z [m] , #1 Vel_X [m/s] , #1 Vel_Y [m/s] , #1 Vel_Z [m/s] , #1 Acc_X [m/s2] , #1 Acc_Y [m/s2] , #1 Acc_Z [m/s2] , #1 Distance_Travelled_Along_Road_Segment [m] , #1 Lateral_Distance_Lanem [m] , #1 lane_id, #1 lane_offset[m] , #1 World_Heading_Angle [rad] , #1 Heading_Angle_Rate [rad/s] , #1 Relative_Heading_Angle [rad] , #1 Relative_Heading_Angle_Drive_Direction [rad] , #1 World_Pitch_Angle [rad] , #1 Road_Curvature [1/m] , #1 collision_ids , #2 Entitity_Name [-] , #2 Entitity_ID [-] , #2 Current_Speed [m/s] , #2 Wheel_Angle [deg] , #2 Wheel_Rotation [-] , #2 bb_x [m] , #2 bb_y [m] , #2 bb_z [m] , #2 bb_length [m] , #2 bb_width [m] , #2 bb_height [m] , #2 World_Position_X [m] , #2 World_Position_Y [m] , #2 World_Position_Z [m] , #2 Vel_X [m/s] , #2 Vel_Y [m/s] , #2 Vel_Z [m/s] , #2 Acc_X [m/s2] , #2 Acc_Y [m/s2] , #2 Acc_Z [m/s2] , #2 Distance_Travelled_Along_Road_Segment [m] , #2 Lateral_Distance_Lanem [m] , #2 lane_id, #2 lane_offset [m] , #2 World_Heading_Angle [rad] , #2 Heading_Angle_Rate [rad/s] , #2 Relative_Heading_Angle [rad] , #2 Relative_Heading_Angle_Drive_Direction [rad] , #2 World_Pitch_Angle [rad] , #2 Road_Curvature [1/m] , #2 collision_ids , 
472, 11.800000, Ego, 0, 7.247345, 0.000000, 2.045803, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 186.278932, -8.000000, 0.000000, 7.249680, 0.000000, 0.000000, -0.136336, 0.000000, 0.000000, 186.278932, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , CutInVehicle, 1, 11.111111, 0.000000, 3.895238, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 201.290390, -8.000779, 0.000000, 11.111111, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 201.290390, -8.000779, -4, -0.000779, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
473, 11.825000, Ego, 0, 7.246058, 0.000000, 2.563379, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 186.460116, -8.000000, 0.000000, 7.247345, 0.000000, 0.000000, -0.093386, 0.000000, 0.000000, 186.460116, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , CutInVehicle, 1, 11.111111, 0.000000, 4.688889, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 201.568167, -8.000779, 0.000000, 11.111111, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 201.568167, -8.000779, -4, -0.000779, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
474, 11.850000, Ego, 0, 7.245792, 0.000000, 3.080935, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 186.641268, -8.000000, 0.000000, 7.246058, 0.000000, 0.000000, -0.051486, 0.000000, 0.000000, 186.641268, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , CutInVehicle, 1, 11.111111, 0.000000, 5.482539, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 201.845945, -8.000779, 0.000000, 11.111111, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 201.845945, -8.000779, -4, -0.000779, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
475, 11.875000, Ego, 0, 7.246523, 0.000000, 3.598544, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 186.822412, -8.000000, 0.000000, 7.245792, 0.000000, 0.000000, -0.010620, 0.000000, 0.000000, 186.822412, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , CutInVehicle, 1, 11.111111, 0.000000, 6.276190, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 202.123723, -8.000779, 0.000000, 11.111111, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 202.123723, -8.000779, -4, -0.000779, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
476, 11.900000, Ego, 0, 7.248225, 0.000000, 4.116274, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 187.003575, -8.000000, 0.000000, 7.246523, 0.000000, 0.000000, 0.029226, 0.000000, 0.000000, 187.003575, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , CutInVehicle, 1, 11.111111, 0.000000, 0.786656, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 202.401501, -8.000779, 0.000000, 11.111111, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 202.401501, -8.000779, -4, -0.000779, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
477, 11.925000, Ego, 0, 7.250873, 0.000000, 4.634194, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 187.184781, -8.000000, 0.000000, 7.248225, 0.000000, 0.000000, 0.068069, 0.000000, 0.000000, 187.184781, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , CutInVehicle, 1, 11.111111, 0.000000, 1.580306, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 202.679278, -8.000779, 0.000000, 11.111111, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 202.679278, -8.000779, -4, -0.000779, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
478, 11.950000, Ego, 0, 7.254443, 0.000000, 5.152368, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 187.366053, -8.000000, 0.000000, 7.250873, 0.000000, 0.000000, 0.105924, 0.000000, 0.000000, 187.366053, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , CutInVehicle, 1, 11.111111, 0.000000, 2.373957, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 202.957056, -8.000779, 0.000000, 11.111111, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 202.957056, -8.000779, -4, -0.000779, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
479, 11.975000, Ego, 0, 7.258911, 0.000000, 5.670862, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 187.547414, -8.000000, 0.000000, 7.254443, 0.000000, 0.000000, 0.142805, 0.000000, 0.000000, 187.547414, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , CutInVehicle, 1, 11.111111, 0.000000, 3.167608, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 203.234834, -8.000779, 0.000000, 11.111111, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 203.234834, -8.000779, -4, -0.000779, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
480, 12.000000, Ego, 0, 7.264254, 0.000000, 6.189737, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 187.728887, -8.000000, 0.000000, 7.258911, 0.000000, 0.000000, 0.178728, 0.000000, 0.000000, 187.728887, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , CutInVehicle, 1, 11.111111, 0.000000, 3.961259, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 203.512612, -8.000779, 0.000000, 11.111111, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 203.512612, -8.000779, -4, -0.000779, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
481, 12.025000, Ego, 0, 7.270448, 0.000000, 0.425870, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 187.910493, -8.000000, 0.000000, 7.264254, 0.000000, 0.000000, 0.213707, 0.000000, 0.000000, 187.910493, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , CutInVehicle, 1, 11.111111, 0.000000, 4.754909, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 203.790390, -8.000779, 0.000000, 11.111111, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 203.790390, -8.000779, -4, -0.000779, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
482, 12.050000, Ego, 0, 7.277470, 0.000000, 0.945689, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 188.092254, -8.000000, 0.000000, 7.270448, 0.000000, 0.000000, 0.247756, 0.000000, 0.000000, 188.092254, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , CutInVehicle, 1, 11.111111, 0.000000, 5.548560, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 204.068167, -8.000779, 0.000000, 11.111111, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 204.068167, -8.000779, -4, -0.000779, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
483, 12.075000, Ego, 0, 7.285298, 0.000000, 1.466067, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 188.274191, -8.000000, 0.000000, 7.277470, 0.000000, 0.000000, 0.280891, 0.000000, 0.000000, 188.274191, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , CutInVehicle, 1, 11.111111, 0.000000, 0.059026, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 204.345945, -8.000779, 0.000000, 11.111111, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 204.345945, -8.000779, -4, -0.000779, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
484, 12.100000, Ego, 0, 7.293910, 0.000000, 1.987061, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 188.456323, -8.000000, 0.000000, 7.285298, 0.000000, 0.000000, 0.313126, 0.000000, 0.000000, 188.456323, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , CutInVehicle, 1, 11.111111, 0.000000, 0.852677, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 204.623723, -8.000779, 0.000000, 11.111111, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 204.623723, -8.000779, -4, -0.000779, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
485, 12.125000, Ego, 0, 7.303284, 0.000000, 2.508724, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 188.638671, -8.000000, 0.000000, 7.293910, 0.000000, 0.000000, 0.344474, 0.000000, 0.000000, 188.638671, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , CutInVehicle, 1, 11.111111, 0.000000, 1.646327, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 204.901501, -8.000779, 0.000000, 11.111111, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 204.901501, -8.000779, -4, -0.000779, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
486, 12.150000, Ego, 0, 7.313398, 0.000000, 3.031110, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 188.821253, -8.000000, 0.000000, 7.303284, 0.000000, 0.000000, 0.374951, 0.000000, 0.000000, 188.821253, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , CutInVehicle, 1, 11.111111, 0.000000, 2.439978, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 205.179278, -8.000779, 0.000000, 11.111111, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 205.179278, -8.000779, -4, -0.000779, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
487, 12.175000, Ego, 0, 7.324232, 0.000000, 3.554269, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 189.004088, -8.000000, 0.000000, 7.313398, 0.000000, 0.000000, 0.404570, 0.000000, 0.000000, 189.004088, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , CutInVehicle, 1, 11.111111, 0.000000, 3.233629, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 205.457056, -8.000779, 0.000000, 11.111111, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 205.457056, -8.000779, -4, -0.000779, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
488, 12.200000, Ego, 0, 7.335764, 0.000000, 4.078252, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 189.187194, -8.000000, 0.000000, 7.324232, 0.000000, 0.000000, 0.433345, 0.000000, 0.000000, 189.187194, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , CutInVehicle, 1, 11.111111, 0.000000, 4.027280, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 205.734834, -8.000779, 0.000000, 11.111111, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 205.734834, -8.000779, -4, -0.000779, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
489, 12.225000, Ego, 0, 7.347974, 0.000000, 4.603107, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 189.370588, -8.000000, 0.000000, 7.335764, 0.000000, 0.000000, 0.461289, 0.000000, 0.000000, 189.370588, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , CutInVehicle, 1, 11.111111, 0.000000, 4.820930, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 206.012612, -8.000779, 0.000000, 11.111111, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 206.012612, -8.000779, -4, -0.000779, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
490, 12.250000, Ego, 0, 7.360843, 0.000000, 5.128882, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 189.554287, -8.000000, 0.000000, 7.347974, 0.000000, 0.000000, 0.488417, 0.000000, 0.000000, 189.554287, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , CutInVehicle, 1, 11.111111, 0.000000, 5.614581, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 206.290390, -8.000779, 0.000000, 11.111111, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 206.290390, -8.000779, -4, -0.000779, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
491, 12.275000, Ego, 0, 7.374350, 0.000000, 5.655621, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 189.738309, -8.000000, 0.000000, 7.360843, 0.000000, 0.000000, 0.514741, 0.000000, 0.000000, 189.738309, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , CutInVehicle, 1, 11.111111, 0.000000, 0.125047, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 206.568167, -8.000779, 0.000000, 11.111111, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 206.568167, -8.000779, -4, -0.000779, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
492, 12.300000, Ego, 0, 7.388476, 0.000000, 6.183369, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 189.922667, -8.000000, 0.000000, 7.374350, 0.000000, 0.000000, 0.540276, 0.000000, 0.000000, 189.922667, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , CutInVehicle, 1, 11.111111, 0.000000, 0.918698, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 206.845945, -8.000779, 0.000000, 11.111111, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 206.845945, -8.000779, -4, -0.000779, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
493, 12.325000, Ego, 0, 7.403201, 0.000000, 0.428984, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 190.107379, -8.000000, 0.000000, 7.388476, 0.000000, 0.000000, 0.565034, 0.000000, 0.000000, 190.107379, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , CutInVehicle, 1, 11.111111, 0.000000, 1.712348, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 207.123723, -8.000779, 0.000000, 11.111111, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 207.123723, -8.000779, -4, -0.000779, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
494, 12.350000, Ego, 0, 7.418508, 0.000000, 0.958878, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 190.292459, -8.000000, 0.000000, 7.403201, 0.000000, 0.000000, 0.589028, 0.000000, 0.000000, 190.292459, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , CutInVehicle, 1, 11.111111, 0.000000, 2.505999, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 207.401501, -8.000779, 0.000000, 11.111111, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 207.401501, -8.000779, -4, -0.000779, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
495, 12.375000, Ego, 0, 7.434378, 0.000000, 1.489905, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 190.477922, -8.000000, 0.000000, 7.418508, 0.000000, 0.000000, 0.612272, 0.000000, 0.000000, 190.477922, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , CutInVehicle, 1, 11.111111, 0.000000, 3.299650, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 207.679278, -8.000779, 0.000000, 11.111111, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 207.679278, -8.000779, -4, -0.000779, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
496, 12.400000, Ego, 0, 7.450792, 0.000000, 2.022104, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 190.663781, -8.000000, 0.000000, 7.434378, 0.000000, 0.000000, 0.634778, 0.000000, 0.000000, 190.663781, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , CutInVehicle, 1, 11.111111, 0.000000, 4.093301, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 207.957056, -8.000779, 0.000000, 11.111111, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 207.957056, -8.000779, -4, -0.000779, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
497, 12.425000, Ego, 0, 7.467732, 0.000000, 2.555514, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 190.850051, -8.000000, 0.000000, 7.450792, 0.000000, 0.000000, 0.656559, 0.000000, 0.000000, 190.850051, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , CutInVehicle, 1, 11.111111, 0.000000, 4.886951, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 208.234834, -8.000779, 0.000000, 11.111111, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 208.234834, -8.000779, -4, -0.000779, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
498, 12.450000, Ego, 0, 7.485182, 0.000000, 3.090169, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 191.036744, -8.000000, 0.000000, 7.467732, 0.000000, 0.000000, 0.677627, 0.000000, 0.000000, 191.036744, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , CutInVehicle, 1, 11.111111, 0.000000, 5.680602, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 208.512612, -8.000779, 0.000000, 11.111111, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 208.512612, -8.000779, -4, -0.000779, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
499, 12.475000, Ego, 0, 7.503124, 0.000000, 3.626107, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 191.223874, -8.000000, 0.000000, 7.485182, 0.000000, 0.000000, 0.697995, 0.000000, 0.000000, 191.223874, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , CutInVehicle, 1, 11.111111, 0.000000, 0.191068, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 208.790390, -8.000779, 0.000000, 11.111111, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 208.790390, -8.000779, -4, -0.000779, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
500, 12.500000, Ego, 0, 7.521541, 0.000000, 4.163360, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 191.411452, -8.000000, 0.000000, 7.503124, 0.000000, 0.000000, 0.717675, 0.000000, 0.000000, 191.411452, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , CutInVehicle, 1, 11.111111, 0.000000, 0.984719, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 209.068167, -8.000779, 0.000000, 11.111111, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 209.068167, -8.000779, -4, -0.000779, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
501, 12.525000, Ego, 0, 7.540416, 0.000000, 4.701961, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 191.599491, -8.000000, 0.000000, 7.521541, 0.000000, 0.000000, 0.736679, 0.000000, 0.000000, 191.599491, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , CutInVehicle, 1, 11.111111, 0.000000, 1.778369, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 209.345945, -8.000779, 0.000000, 11.111111, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 209.345945, -8.000779, -4, -0.000779, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
502, 12.550000, Ego, 0, 7.559734, 0.000000, 5.241942, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 191.788001, -8.000000, 0.000000, 7.540416, 0.000000, 0.000000, 0.755020, 0.000000, 0.000000, 191.788001, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , CutInVehicle, 1, 11.111111, 0.000000, 2.572020, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 209.623723, -8.000779, 0.000000, 11.111111, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 209.623723, -8.000779, -4, -0.000779, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
503, 12.575000, Ego, 0, 7.579478, 0.000000, 5.783333, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 191.976994, -8.000000, 0.000000, 7.559734, 0.000000, 0.000000, 0.772709, 0.000000, 0.000000, 191.976994, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , CutInVehicle, 1, 11.111111, 0.000000, 3.365671, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 209.901501, -8.000779, 0.000000, 11.111111, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 209.901501, -8.000779, -4, -0.000779, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
504, 12.600000, Ego, 0, 7.599633, 0.000000, 0.042979, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 192.166481, -8.000000, 0.000000, 7.579478, 0.000000, 0.000000, 0.789757, 0.000000, 0.000000, 192.166481, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , CutInVehicle, 1, 11.111111, 0.000000, 4.159322, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 210.179278, -8.000779, 0.000000, 11.111111, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 210.179278, -8.000779, -4, -0.000779, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
505, 12.625000, Ego, 0, 7.620182, 0.000000, 0.587278, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 192.356472, -8.000000, 0.000000, 7.599633, 0.000000, 0.000000, 0.806178, 0.000000, 0.000000, 192.356472, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , CutInVehicle, 1, 11.111111, 0.000000, 4.952972, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 210.457056, -8.000779, 0.000000, 11.111111, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 210.457056, -8.000779, -4, -0.000779, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
506, 12.650000, Ego, 0, 7.641112, 0.000000, 1.133071, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 192.546977, -8.000000, 0.000000, 7.620182, 0.000000, 0.000000, 0.821981, 0.000000, 0.000000, 192.546977, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , CutInVehicle, 1, 11.111111, 0.000000, 5.746623, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 210.734834, -8.000779, 0.000000, 11.111111, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 210.734834, -8.000779, -4, -0.000779, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
