esmini GIT REV: N/A
esmini GIT TAG: N/A
esmini GIT BRANCH: N/A
esmini BUILD VERSION: N/A - client build
Scenario File Name: ..\resources\myresources\OSC-ALKS-scenarios\Scenarios/./ALKS_Scenario_4.5_1_CutOutFullyBlocking_TEMPLATE.xosc
Number of Vehicles: 3
Index [-] , TimeStamp [s] , #1 Entitity_Name [-] , #1 Entitity_ID [-] , #1 Current_Speed [m/s] , #1 Wheel_Angle [deg] , #1 Wheel_Rotation [-] , #1 bb_x [m] , #1 bb_y [m] , #1 bb_z [m] , #1 bb_length [m] , #1 bb_width [m] , #1 bb_height [m] , #1 World_Position_X [m] , #1 World_Position_Y [m] , #1 World_Position_Z [m] , #1 Vel_X [m/s] , #1 Vel_Y [m/s] , #1 Vel_Z [m/s] , #1 Acc_X [m/s2] , #1 Acc_Y [m/s2] , #1 Acc_Z [m/s2] , #1 Distance_Travelled_Along_Road_Segment [m] , #1 Lateral_Distance_Lanem [m] , #1 lane_id, #1 lane_offset[m] , #1 World_Heading_Angle [rad] , #1 Heading_Angle_Rate [rad/s] , #1 Relative_Heading_Angle [rad] , #1 Relative_Heading_Angle_Drive_Direction [rad] , #1 World_Pitch_Angle [rad] , #1 Road_Curvature [1/m] , #1 collision_ids , #2 Entitity_Name [-] , #2 Entitity_ID [-] , #2 Current_Speed [m/s] , #2 Wheel_Angle [deg] , #2 Wheel_Rotation [-] , #2 bb_x [m] , #2 bb_y [m] , #2 bb_z [m] , #2 bb_length [m] , #2 bb_width [m] , #2 bb_height [m] , #2 World_Position_X [m] , #2 World_Position_Y [m] , #2 World_Position_Z [m] , #2 Vel_X [m/s] , #2 Vel_Y [m/s] , #2 Vel_Z [m/s] , #2 Acc_X [m/s2] , #2 Acc_Y [m/s2] , #2 Acc_Z [m/s2] , #2 Distance_Travelled_Along_Road_Segment [m] , #2 Lateral_Distance_Lanem [m] , #2 lane_id, #2 lane_offset [m] , #2 World_Heading_Angle [rad] , #2 Heading_Angle_Rate [rad/s] , #2 Relative_Heading_Angle [rad] , #2 Relative_Heading_Angle_Drive_Direction [rad] , #2 World_Pitch_Angle [rad] , #2 Road_Curvature [1/m] , #2 collision_ids , #3 Entitity_Name [-] , #3 Entitity_ID [-] , #3 Current_Speed [m/s] , #3 Wheel_Angle [deg] , #3 Wheel_Rotation [-] , #3 bb_x [m] , #3 bb_y [m] , #3 bb_z [m] , #3 bb_length [m] , #3 bb_width [m] , #3 bb_height [m] , #3 World_Position_X [m] , #3 World_Position_Y [m] , #3 World_Position_Z [m] , #3 Vel_X [m/s] , #3 Vel_Y [m/s] , #3 Vel_Z [m/s] , #3 Acc_X [m/s2] , #3 Acc_Y [m/s2] , #3 Acc_Z [m/s2] , #3 Distance_Travelled_Along_Road_Segment [m] , #3 Lateral_Distance_Lanem [m] , #3 lane_id, #3 lane_offset [m] , #3 World_Heading_Angle [rad] , #3 Heading_Angle_Rate [rad/s] , #3 Relative_Heading_Angle [rad] , #3 Relative_Heading_Angle_Drive_Direction [rad] , #3 World_Pitch_Angle [rad] , #3 Road_Curvature [1/m] , #3 collision_ids , 
739, 18.475000, Ego, 0, 16.799936, 0.000000, 4.564183, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 316.669327, -8.000000, 0.000000, 16.800215, 0.000000, 0.000000, -0.011201, 0.000000, 0.000000, 316.669327, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , TargetBlocking, 1, 0.000000, 0.000000, 0.000000, 0.150000, 0.000000, 0.900000, 0.300000, 0.500000, 1.800000, 500.000000, -8.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 500.000000, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , LeadVehicle, 2, 16.666667, 0.000000, 0.115979, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 351.250007, -8.000000, 0.000000, 16.666667, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 351.250007, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
740, 18.500000, Ego, 0, 16.799657, 0.000000, 5.764159, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 317.089326, -8.000000, 0.000000, 16.799936, 0.000000, 0.000000, -0.011177, 0.000000, 0.000000, 317.089326, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , TargetBlocking, 1, 0.000000, 0.000000, 0.000000, 0.150000, 0.000000, 0.900000, 0.300000, 0.500000, 1.800000, 500.000000, -8.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 500.000000, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , LeadVehicle, 2, 16.666667, 0.000000, 1.306456, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 351.666673, -8.000000, 0.000000, 16.666667, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 351.666673, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
741, 18.525000, Ego, 0, 16.799378, 0.000000, 0.680929, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 317.509317, -8.000000, 0.000000, 16.799657, 0.000000, 0.000000, -0.011154, 0.000000, 0.000000, 317.509317, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , TargetBlocking, 1, 0.000000, 0.000000, 0.000000, 0.150000, 0.000000, 0.900000, 0.300000, 0.500000, 1.800000, 500.000000, -8.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 500.000000, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , LeadVehicle, 2, 16.666667, 0.000000, 2.496932, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 352.083340, -8.000000, 0.000000, 16.666667, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 352.083340, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
742, 18.550000, Ego, 0, 16.799101, 0.000000, 1.880865, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 317.929302, -8.000000, 0.000000, 16.799378, 0.000000, 0.000000, -0.011131, 0.000000, 0.000000, 317.929302, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , TargetBlocking, 1, 0.000000, 0.000000, 0.000000, 0.150000, 0.000000, 0.900000, 0.300000, 0.500000, 1.800000, 500.000000, -8.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 500.000000, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , LeadVehicle, 2, 16.666667, 0.000000, 3.687408, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 352.500007, -8.000000, 0.000000, 16.666667, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 352.500007, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
743, 18.575000, Ego, 0, 16.798824, 0.000000, 3.080781, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 318.349279, -8.000000, 0.000000, 16.799101, 0.000000, 0.000000, -0.011108, 0.000000, 0.000000, 318.349279, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , TargetBlocking, 1, 0.000000, 0.000000, 0.000000, 0.150000, 0.000000, 0.900000, 0.300000, 0.500000, 1.800000, 500.000000, -8.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 500.000000, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , LeadVehicle, 2, 16.666667, 0.000000, 4.877884, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 352.916674, -8.000000, 0.000000, 16.666667, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 352.916674, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
744, 18.600000, Ego, 0, 16.798547, 0.000000, 4.280677, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 318.769250, -8.000000, 0.000000, 16.798824, 0.000000, 0.000000, -0.011085, 0.000000, 0.000000, 318.769250, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , TargetBlocking, 1, 0.000000, 0.000000, 0.000000, 0.150000, 0.000000, 0.900000, 0.300000, 0.500000, 1.800000, 500.000000, -8.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 500.000000, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , LeadVehicle, 2, 16.666667, 0.000000, 6.068360, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 353.333340, -8.000000, 0.000000, 16.666667, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 353.333340, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
745, 18.625000, Ego, 0, 16.798271, 0.000000, 5.480554, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 319.189213, -8.000000, 0.000000, 16.798547, 0.000000, 0.000000, -0.011063, 0.000000, 0.000000, 319.189213, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , TargetBlocking, 1, 0.000000, 0.000000, 0.000000, 0.150000, 0.000000, 0.900000, 0.300000, 0.500000, 1.800000, 500.000000, -8.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 500.000000, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , LeadVehicle, 2, 16.666667, 0.000000, 0.975651, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 353.750007, -8.000000, 0.000000, 16.666667, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 353.750007, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
746, 18.650000, Ego, 0, 16.797996, 0.000000, 0.397225, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 319.609170, -8.000000, 0.000000, 16.798271, 0.000000, 0.000000, -0.011040, 0.000000, 0.000000, 319.609170, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , TargetBlocking, 1, 0.000000, 0.000000, 0.000000, 0.150000, 0.000000, 0.900000, 0.300000, 0.500000, 1.800000, 500.000000, -8.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 500.000000, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , LeadVehicle, 2, 16.666667, 0.000000, 2.166128, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 354.166674, -8.000000, 0.000000, 16.666667, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 354.166674, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
747, 18.675000, Ego, 0, 16.797721, 0.000000, 1.597062, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 320.029120, -8.000000, 0.000000, 16.797996, 0.000000, 0.000000, -0.011017, 0.000000, 0.000000, 320.029120, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , TargetBlocking, 1, 0.000000, 0.000000, 0.000000, 0.150000, 0.000000, 0.900000, 0.300000, 0.500000, 1.800000, 500.000000, -8.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 500.000000, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , LeadVehicle, 2, 16.666667, 0.000000, 3.356604, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 354.583340, -8.000000, 0.000000, 16.666667, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 354.583340, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
748, 18.700000, Ego, 0, 16.797447, 0.000000, 2.796880, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 320.449063, -8.000000, 0.000000, 16.797721, 0.000000, 0.000000, -0.010994, 0.000000, 0.000000, 320.449063, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , TargetBlocking, 1, 0.000000, 0.000000, 0.000000, 0.150000, 0.000000, 0.900000, 0.300000, 0.500000, 1.800000, 500.000000, -8.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 500.000000, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , LeadVehicle, 2, 16.666667, 0.000000, 4.547080, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 355.000007, -8.000000, 0.000000, 16.666667, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 355.000007, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
749, 18.725000, Ego, 0, 16.797173, 0.000000, 3.996678, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 320.868999, -8.000000, 0.000000, 16.797447, 0.000000, 0.000000, -0.010972, 0.000000, 0.000000, 320.868999, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , TargetBlocking, 1, 0.000000, 0.000000, 0.000000, 0.150000, 0.000000, 0.900000, 0.300000, 0.500000, 1.800000, 500.000000, -8.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 500.000000, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , LeadVehicle, 2, 16.666667, 0.000000, 5.737556, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 355.416674, -8.000000, 0.000000, 16.666667, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 355.416674, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
750, 18.750000, Ego, 0, 16.796900, 0.000000, 5.196456, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 321.288929, -8.000000, 0.000000, 16.797173, 0.000000, 0.000000, -0.010949, 0.000000, 0.000000, 321.288929, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , TargetBlocking, 1, 0.000000, 0.000000, 0.000000, 0.150000, 0.000000, 0.900000, 0.300000, 0.500000, 1.800000, 500.000000, -8.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 500.000000, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , LeadVehicle, 2, 16.666667, 0.000000, 0.644847, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 355.833340, -8.000000, 0.000000, 16.666667, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 355.833340, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
751, 18.775000, Ego, 0, 16.796627, 0.000000, 0.113030, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 321.708851, -8.000000, 0.000000, 16.796900, 0.000000, 0.000000, -0.010926, 0.000000, 0.000000, 321.708851, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , TargetBlocking, 1, 0.000000, 0.000000, 0.000000, 0.150000, 0.000000, 0.900000, 0.300000, 0.500000, 1.800000, 500.000000, -8.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 500.000000, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , LeadVehicle, 2, 16.666667, 0.000000, 1.835323, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 356.250007, -8.000000, 0.000000, 16.666667, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 356.250007, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
752, 18.800000, Ego, 0, 16.796355, 0.000000, 1.312770, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 322.128767, -8.000000, 0.000000, 16.796627, 0.000000, 0.000000, -0.010904, 0.000000, 0.000000, 322.128767, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , TargetBlocking, 1, 0.000000, 0.000000, 0.000000, 0.150000, 0.000000, 0.900000, 0.300000, 0.500000, 1.800000, 500.000000, -8.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 500.000000, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , LeadVehicle, 2, 16.666667, 0.000000, 3.025800, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 356.666674, -8.000000, 0.000000, 16.666667, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 356.666674, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
753, 18.825000, Ego, 0, 16.796084, 0.000000, 2.512490, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 322.548676, -8.000000, 0.000000, 16.796355, 0.000000, 0.000000, -0.010881, 0.000000, 0.000000, 322.548676, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , TargetBlocking, 1, 0.000000, 0.000000, 0.000000, 0.150000, 0.000000, 0.900000, 0.300000, 0.500000, 1.800000, 500.000000, -8.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 500.000000, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , LeadVehicle, 2, 16.666667, 0.000000, 4.216276, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 357.083340, -8.000000, 0.000000, 16.666667, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 357.083340, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
754, 18.850000, Ego, 0, 16.795813, 0.000000, 3.712191, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 322.968578, -8.000000, 0.000000, 16.796084, 0.000000, 0.000000, -0.010859, 0.000000, 0.000000, 322.968578, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , TargetBlocking, 1, 0.000000, 0.000000, 0.000000, 0.150000, 0.000000, 0.900000, 0.300000, 0.500000, 1.800000, 500.000000, -8.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 500.000000, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , LeadVehicle, 2, 16.666667, 0.000000, 5.406752, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 357.500007, -8.000000, 0.000000, 16.666667, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 357.500007, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
755, 18.875000, Ego, 0, 16.795542, 0.000000, 4.911873, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 323.388473, -8.000000, 0.000000, 16.795813, 0.000000, 0.000000, -0.010837, 0.000000, 0.000000, 323.388473, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , TargetBlocking, 1, 0.000000, 0.000000, 0.000000, 0.150000, 0.000000, 0.900000, 0.300000, 0.500000, 1.800000, 500.000000, -8.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 500.000000, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , LeadVehicle, 2, 16.666667, 0.000000, 0.314043, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 357.916674, -8.000000, 0.000000, 16.666667, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 357.916674, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
756, 18.900000, Ego, 0, 16.795272, 0.000000, 6.111535, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 323.808362, -8.000000, 0.000000, 16.795542, 0.000000, 0.000000, -0.010814, 0.000000, 0.000000, 323.808362, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , TargetBlocking, 1, 0.000000, 0.000000, 0.000000, 0.150000, 0.000000, 0.900000, 0.300000, 0.500000, 1.800000, 500.000000, -8.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 500.000000, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , LeadVehicle, 2, 16.666667, 0.000000, 1.504519, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 358.333340, -8.000000, 0.000000, 16.666667, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 358.333340, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
757, 18.925000, Ego, 0, 16.795003, 0.000000, 1.027993, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 324.228243, -8.000000, 0.000000, 16.795272, 0.000000, 0.000000, -0.010792, 0.000000, 0.000000, 324.228243, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , TargetBlocking, 1, 0.000000, 0.000000, 0.000000, 0.150000, 0.000000, 0.900000, 0.300000, 0.500000, 1.800000, 500.000000, -8.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 500.000000, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , LeadVehicle, 2, 16.666667, 0.000000, 2.694995, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 358.750007, -8.000000, 0.000000, 16.666667, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 358.750007, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
758, 18.950000, Ego, 0, 16.794735, 0.000000, 2.227617, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 324.648118, -8.000000, 0.000000, 16.795003, 0.000000, 0.000000, -0.010770, 0.000000, 0.000000, 324.648118, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , TargetBlocking, 1, 0.000000, 0.000000, 0.000000, 0.150000, 0.000000, 0.900000, 0.300000, 0.500000, 1.800000, 500.000000, -8.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 500.000000, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , LeadVehicle, 2, 16.666667, 0.000000, 3.885472, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 359.166674, -8.000000, 0.000000, 16.666667, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 359.166674, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
759, 18.975000, Ego, 0, 16.794466, 0.000000, 3.427221, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 325.067987, -8.000000, 0.000000, 16.794735, 0.000000, 0.000000, -0.010747, 0.000000, 0.000000, 325.067987, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , TargetBlocking, 1, 0.000000, 0.000000, 0.000000, 0.150000, 0.000000, 0.900000, 0.300000, 0.500000, 1.800000, 500.000000, -8.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 500.000000, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , LeadVehicle, 2, 16.666667, 0.000000, 5.075948, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 359.583340, -8.000000, 0.000000, 16.666667, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 359.583340, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
760, 19.000000, Ego, 0, 16.794199, 0.000000, 4.626807, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 325.487848, -8.000000, 0.000000, 16.794466, 0.000000, 0.000000, -0.010725, 0.000000, 0.000000, 325.487848, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , TargetBlocking, 1, 0.000000, 0.000000, 0.000000, 0.150000, 0.000000, 0.900000, 0.300000, 0.500000, 1.800000, 500.000000, -8.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 500.000000, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , LeadVehicle, 2, 16.666667, 0.000000, 6.266424, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 360.000007, -8.000000, 0.000000, 16.666667, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 360.000007, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
761, 19.025000, Ego, 0, 16.793932, 0.000000, 5.826374, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 325.907703, -8.000000, 0.000000, 16.794199, 0.000000, 0.000000, -0.010703, 0.000000, 0.000000, 325.907703, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , TargetBlocking, 1, 0.000000, 0.000000, 0.000000, 0.150000, 0.000000, 0.900000, 0.300000, 0.500000, 1.800000, 500.000000, -8.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 500.000000, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , LeadVehicle, 2, 16.666667, 0.000000, 1.173715, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 360.416674, -8.000000, 0.000000, 16.666667, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 360.416674, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
